a = 3402315.263323; b = 5050000.343311; cout = 4038649896607.652832
a = 3513515.449819; b = 4090003.575397; cout = 460299309085.358154
a = 3513516.901688; b = 4100003.675492; cout = 467551339912.593201
a = 3513518.353557; b = 4110003.775587; cout = 475004133090.207458
a = 3513519.805425; b = 4120003.875682; cout = 482657688618.205688
a = 3513521.257294; b = 4130003.975777; cout = 490512006496.580872
a = 3513522.709163; b = 4140004.075872; cout = 498567086725.338928
a = 3513524.161031; b = 4150004.175968; cout = 506822929304.476990
a = 3513525.612900; b = 4160004.276063; cout = 515279534233.994934
a = 3513527.064769; b = 4170004.376158; cout = 523936901513.896301
a = 3513528.516637; b = 4180004.476253; cout = 532795031144.172729
a = 3513529.968506; b = 4190004.576348; cout = 541853923124.835999
a = 3513531.420375; b = 4200004.676443; cout = 551113577455.877075
a = 3513532.872243; b = 4210004.776538; cout = 560573994137.297363
a = 3513534.324112; b = 4220004.876634; cout = 570235173169.102295
a = 3513535.775981; b = 4230004.976729; cout = 580097114551.285400
a = 3513537.227849; b = 4240005.076824; cout = 590159818283.846558
a = 3513538.679718; b = 4250005.176919; cout = 600423284366.791260
a = 3513540.131587; b = 4260005.277014; cout = 610887512800.116333
a = 3513541.583455; b = 4270005.377109; cout = 621552503583.822632
a = 3513543.035324; b = 4280005.477204; cout = 632418256717.906250
a = 3513511.596303; b = 4290002.290291; cout = 3317155077046.180664
a = 3513513.048172; b = 4300002.390386; cout = 3321835349729.926758
a = 3513514.500041; b = 4310002.490481; cout = 3326716384764.043945
a = 3513515.951909; b = 4320002.590576; cout = 3331798182148.544434
a = 3513517.403778; b = 4330002.690671; cout = 3337080741883.424316
a = 3513518.855647; b = 4340002.790766; cout = 3342564063968.686035
a = 3513520.307515; b = 4350002.890862; cout = 3348248148404.326660
a = 3513521.759384; b = 4360002.990957; cout = 3354132995190.352539
a = 3514535.520621; b = 3590002.006628; cout = 2953162742663.104492
a = 3514536.972489; b = 3600002.106723; cout = 2957284671099.959961
a = 3514538.424358; b = 3610002.206818; cout = 2961607361887.205566
a = 3514539.876227; b = 3620002.306913; cout = 2966130815024.820801
a = 3514541.328095; b = 3630002.407008; cout = 2970855030512.825195
a = 3514542.779964; b = 3640002.507103; cout = 2975780008351.207520
a = 3514544.231833; b = 3650002.607198; cout = 2980905748539.975586
a = 3514456.878665; b = 3659999.416638; cout = 326512726746.635620
a = 3514458.330533; b = 3669999.516733; cout = 325423765722.448181
a = 3514459.782402; b = 3679999.616828; cout = 324535567048.651184
a = 3514461.234271; b = 3689999.716924; cout = 323848130725.220337
a = 3514462.686139; b = 3699999.817019; cout = 323361456752.171021
a = 3514464.138008; b = 3709999.917114; cout = 323075545129.523499
a = 3514465.589876; b = 3720000.017209; cout = 322990395857.240295
a = 3514467.041745; b = 3730000.117304; cout = 323106008935.345703
a = 3514468.493614; b = 3740000.217399; cout = 323422384363.824097
a = 3514469.945482; b = 3750000.317494; cout = 323939522142.692200
a = 3514471.397351; b = 3760000.417590; cout = 324657422271.938660
a = 3514472.849220; b = 3770000.517685; cout = 325576084751.567383
a = 3514474.301088; b = 3780000.617780; cout = 326695509581.568665
a = 3514475.752957; b = 3790000.717875; cout = 328015696761.958191
a = 3514477.204826; b = 3800000.817970; cout = 329536646292.720642
a = 3514478.656694; b = 3810000.918065; cout = 331258358173.874390
a = 3514480.108563; b = 3820001.018160; cout = 333180832405.401978
a = 3514481.560432; b = 3830001.118256; cout = 335304068987.311096
a = 3514483.012300; b = 3840001.218351; cout = 337628067919.596619
a = 3514484.464169; b = 3850001.318446; cout = 340152829202.268250
a = 3514485.916038; b = 3860001.418541; cout = 342878352835.318787
a = 3514487.367906; b = 3870001.518636; cout = 345804638818.753052
a = 3514488.819775; b = 3880001.618731; cout = 348931687152.564453
a = 3514490.271644; b = 3890001.718826; cout = 352259497836.757019
a = 3514491.723512; b = 3900001.818921; cout = 355788070871.334167
a = 3514493.175381; b = 3910001.919017; cout = 359517406256.288635
a = 3514494.627250; b = 3920002.019112; cout = 363447503991.622253
a = 3514496.079118; b = 3930002.119207; cout = 367578364077.337830
a = 3514497.530987; b = 3940002.219302; cout = 371909986513.431885
a = 3514498.982856; b = 3950002.319397; cout = 376442371299.913391
a = 3514500.434724; b = 3960002.419492; cout = 381175518436.768555
a = 3514501.886593; b = 3970002.519587; cout = 386109427924.005615
a = 3514503.338462; b = 3980002.619683; cout = 391244099761.624817
a = 3514504.790330; b = 3990002.719778; cout = 396579533949.622742
a = 3514506.242199; b = 4000002.819873; cout = 402115730488.005310
a = 3514507.694068; b = 4010002.919968; cout = 407852689376.765442
a = 3514509.145936; b = 4020003.020063; cout = 413790410615.904602
a = 3514510.597805; b = 4030003.120158; cout = 419928894205.427307
a = 3514512.049674; b = 4040003.220253; cout = 426268140145.328308
a = 3514513.501542; b = 4050003.320348; cout = 432808148435.615784
a = 3514514.953411; b = 4060003.420444; cout = 439548919076.278381
a = 3514516.405280; b = 4070003.520539; cout = 446490452067.323181
a = 3514517.857148; b = 4080003.620634; cout = 453632747408.748596
a = 3514519.309017; b = 4090003.720729; cout = 460975805100.553955
a = 3514520.760886; b = 4100003.820824; cout = 468519625142.743469
a = 3514522.212754; b = 4110003.920919; cout = 476264207535.308716
a = 3514523.664623; b = 4120004.021014; cout = 484209552278.255615
a = 3514525.116492; b = 4130004.121110; cout = 492355659371.583191
a = 3514526.568360; b = 4140004.221205; cout = 500702528815.291260
a = 3514528.020229; b = 4150004.321300; cout = 509250160609.382874
a = 3514529.472098; b = 4160004.421395; cout = 517998554753.853088
a = 3514530.923966; b = 4170004.521490; cout = 526947711248.705750
a = 3514532.375835; b = 4180004.621585; cout = 536097630093.936707
a = 3514533.827704; b = 4190004.721680; cout = 545448311289.549194
a = 3514535.279572; b = 4200004.821776; cout = 554999754835.544556
a = 3514536.731441; b = 4210004.921871; cout = 564751960731.919067
a = 3514538.183310; b = 4220005.021966; cout = 574704928978.672729
a = 3514539.635178; b = 4230005.122061; cout = 584858659575.807495
a = 3514541.087047; b = 4240005.222156; cout = 595213152523.323486
a = 3514542.538916; b = 4250005.322251; cout = 605768407821.220581
a = 3514543.990784; b = 4260005.422346; cout = 616524425469.495361
a = 3514545.442653; b = 4270005.522441; cout = 627481205468.152954
a = 3514514.003632; b = 4280002.335528; cout = 3312285773304.551758
a = 3514515.455501; b = 4290002.435623; cout = 3317057072852.858887
a = 3514516.907369; b = 4300002.535718; cout = 3322029134751.551758
a = 3514518.359238; b = 4310002.635813; cout = 3327201959000.623047
a = 3514519.811107; b = 4320002.735908; cout = 3332575545600.076172
a = 3514521.262975; b = 4330002.836003; cout = 3338149894549.905273
a = 3514522.714844; b = 4340002.936099; cout = 3343925005850.118164
a = 3515537.927950; b = 3580002.051865; cout = 2953458722139.857422
a = 3515539.379818; b = 3590002.151960; cout = 2957671677441.283203
a = 3515540.831687; b = 3600002.252055; cout = 2962085395093.097168
a = 3515542.283556; b = 3610002.352150; cout = 2966699875095.287109
a = 3515543.735424; b = 3620002.452245; cout = 2971515117447.866211
a = 3515456.382256; b = 3629999.261685; cout = 318812799889.166687
a = 3515457.834125; b = 3639999.361780; cout = 317413341028.801819
a = 3515459.285993; b = 3649999.461875; cout = 316214644518.809753
a = 3515460.737862; b = 3659999.561970; cout = 315216710359.193420
a = 3515462.189731; b = 3669999.662066; cout = 314419538549.969116
a = 3515463.641599; b = 3679999.762161; cout = 313823129091.114990
a = 3515465.093468; b = 3689999.862256; cout = 313427481982.651001
a = 3515466.545337; b = 3699999.962351; cout = 313232597224.565125
a = 3515467.997205; b = 3710000.062446; cout = 313238474816.857178
a = 3515469.449074; b = 3720000.162541; cout = 313445114759.534180
a = 3515470.900943; b = 3730000.262636; cout = 313852517052.580078
a = 3515472.352811; b = 3740000.362731; cout = 314460681696.016663
a = 3515473.804680; b = 3750000.462827; cout = 315269608689.830933
a = 3515475.256549; b = 3760000.562922; cout = 316279298034.026062
a = 3515476.708417; b = 3770000.663017; cout = 317489749728.603088
a = 3515478.160286; b = 3780000.763112; cout = 318900963773.555969
a = 3515479.612155; b = 3790000.863207; cout = 320512940168.900269
a = 3515481.064023; b = 3800000.963302; cout = 322325678914.618042
a = 3515482.515892; b = 3810001.063397; cout = 324339180010.717773
a = 3515483.967761; b = 3820001.163493; cout = 326553443457.197693
a = 3515485.419629; b = 3830001.263588; cout = 328968469254.056885
a = 3515486.871498; b = 3840001.363683; cout = 331584257401.303467
a = 3515488.323367; b = 3850001.463778; cout = 334400807898.925415
a = 3515489.775235; b = 3860001.563873; cout = 337418120746.925232
a = 3515491.227104; b = 3870001.663968; cout = 340636195945.308716
a = 3515492.678973; b = 3880001.764063; cout = 344055033494.071838
a = 3515494.130841; b = 3890001.864159; cout = 347674633393.218628
a = 3515495.582710; b = 3900001.964254; cout = 351494995642.742798
a = 3515497.034579; b = 3910002.064349; cout = 355516120242.646729
a = 3515498.486447; b = 3920002.164444; cout = 359738007192.934692
a = 3515499.938316; b = 3930002.264539; cout = 364160656493.600769
a = 3515501.390185; b = 3940002.364634; cout = 368784068144.653748
a = 3515502.842053; b = 3950002.464729; cout = 373608242146.080078
a = 3515504.293922; b = 3960002.564824; cout = 378633178497.891418
a = 3515505.745791; b = 3970002.664920; cout = 383858877200.080322
a = 3515507.197659; b = 3980002.765015; cout = 389285338252.652344
a = 3515508.649528; b = 3990002.865110; cout = 394912561655.603699
a = 3515510.101397; b = 4000002.965205; cout = 400740547408.934448
a = 3515511.553265; b = 4010003.065300; cout = 406769295512.647156
a = 3515513.005134; b = 4020003.165395; cout = 412998805966.739197
a = 3515514.457003; b = 4030003.265490; cout = 419429078771.215515
a = 3515515.908871; b = 4040003.365586; cout = 426060113926.068542
a = 3515517.360740; b = 4050003.465681; cout = 432891911431.303528
a = 3515518.812609; b = 4060003.565776; cout = 439924471286.919617
a = 3515520.264477; b = 4070003.665871; cout = 447157793492.914429
a = 3515521.716346; b = 4080003.765966; cout = 454591878049.295471
a = 3515523.168214; b = 4090003.866061; cout = 462226724956.051392
a = 3515524.620083; b = 4100003.966156; cout = 470062334213.190491
a = 3515526.071952; b = 4110004.066251; cout = 478098705820.708435
a = 3515527.523820; b = 4120004.166347; cout = 486335839778.607849
a = 3515528.975689; b = 4130004.266442; cout = 494773736086.890747
a = 3515530.427558; b = 4140004.366537; cout = 503412394745.550781
a = 3515531.879426; b = 4150004.466632; cout = 512251815754.591370
a = 3515533.331295; b = 4160004.566727; cout = 521291999114.014282
a = 3515534.783164; b = 4170004.666822; cout = 530532944823.814392
a = 3515536.235032; b = 4180004.766917; cout = 539974652884.003296
a = 3515537.686901; b = 4190004.867013; cout = 549617123294.562927
a = 3515539.138770; b = 4200004.967108; cout = 559460356055.512085
a = 3515540.590638; b = 4210005.067203; cout = 569504351166.834351
a = 3515542.042507; b = 4220005.167298; cout = 579749108628.541870
a = 3515543.494376; b = 4230005.267393; cout = 590194628440.625732
a = 3515544.946244; b = 4240005.367488; cout = 600840910603.096313
a = 3515546.398113; b = 4250005.467583; cout = 611687955115.944458
a = 3515547.849982; b = 4260005.567679; cout = 622735761979.171509
a = 3515516.410961; b = 4270002.380765; cout = 3307608077323.693359
a = 3515517.862830; b = 4280002.480860; cout = 3312470403736.578613
a = 3515519.314698; b = 4290002.580955; cout = 3317533492499.836426
a = 3515520.766567; b = 4300002.681050; cout = 3322797343613.480957
a = 3515522.218436; b = 4310002.781145; cout = 3328261957077.502930
a = 3515452.616107; b = 4319999.919714; cout = 3333811066933.717285
a = 3516538.883410; b = 3560001.997007; cout = 2949843089561.762207
a = 3516540.335279; b = 3570002.097102; cout = 2953946309377.385742
a = 3516541.787147; b = 3580002.197197; cout = 2958250291543.392578
a = 3516543.239016; b = 3590002.297292; cout = 2962755036059.777832
a = 3516500.266802; b = 3600000.750962; cout = 2967209742582.830078
a = 3516457.337716; b = 3609999.206827; cout = 310033466039.149841
a = 3516458.789585; b = 3619999.306922; cout = 308524271692.979919
a = 3516460.241454; b = 3629999.407017; cout = 307215839697.175415
a = 3516461.693322; b = 3639999.507112; cout = 306108170051.760742
a = 3516463.145191; b = 3649999.607207; cout = 305201262756.716553
a = 3516464.597060; b = 3659999.707303; cout = 304495117812.062134
a = 3516466.048928; b = 3669999.807398; cout = 303989735217.785767
a = 3516467.500797; b = 3679999.907493; cout = 303685114973.887573
a = 3516468.952666; b = 3690000.007588; cout = 303581257080.370911
a = 3516470.404534; b = 3700000.107683; cout = 303678161537.230591
a = 3516471.856403; b = 3710000.207778; cout = 303975828344.478638
a = 3516473.308272; b = 3720000.307873; cout = 304474257502.105408
a = 3516474.760140; b = 3730000.407969; cout = 305173449010.116455
a = 3516476.212009; b = 3740000.508064; cout = 306073402868.494812
a = 3516477.663878; b = 3750000.608159; cout = 307174119077.269165
a = 3516479.115746; b = 3760000.708254; cout = 308475597636.409546
a = 3516480.567615; b = 3770000.808349; cout = 309977838545.947571
a = 3516482.019484; b = 3780000.908444; cout = 311680841805.849670
a = 3516483.471352; b = 3790001.008539; cout = 313584607416.139587
a = 3516484.923221; b = 3800001.108635; cout = 315689135376.807312
a = 3516486.375089; b = 3810001.208730; cout = 317994425687.863037
a = 3516487.826958; b = 3820001.308825; cout = 320500478349.297974
a = 3516489.278827; b = 3830001.408920; cout = 323207293361.111450
a = 3516490.730695; b = 3840001.509015; cout = 326114870723.302979
a = 3516492.182564; b = 3850001.609110; cout = 329223210435.876221
a = 3516493.634433; b = 3860001.709205; cout = 332532312498.830444
a = 3516495.086301; b = 3870001.809300; cout = 336042176912.169739
a = 3516496.538170; b = 3880001.909396; cout = 339752803675.885437
a = 3516497.990039; b = 3890002.009491; cout = 343664192789.981567
a = 3516499.441907; b = 3900002.109586; cout = 347776344254.458740
a = 3516500.893776; b = 3910002.209681; cout = 352089258069.314880
a = 3516502.345645; b = 3920002.309776; cout = 356602934234.555847
a = 3516503.797513; b = 3930002.409871; cout = 361317372750.172974
a = 3516505.249382; b = 3940002.509966; cout = 366232573616.174561
a = 3516506.701251; b = 3950002.610062; cout = 371348536832.552490
a = 3516508.153119; b = 3960002.710157; cout = 376665262399.317078
a = 3516509.604988; b = 3970002.810252; cout = 382182750316.457825
a = 3516511.056857; b = 3980002.910347; cout = 387901000583.979858
a = 3516512.508725; b = 3990003.010442; cout = 393820013201.883423
a = 3516513.960594; b = 4000003.110537; cout = 399939788170.164734
a = 3516515.412463; b = 4010003.210632; cout = 406260325488.833252
a = 3516516.864331; b = 4020003.310727; cout = 412781625157.879272
a = 3516518.316200; b = 4030003.410823; cout = 419503687177.303162
a = 3516519.768069; b = 4040003.510918; cout = 426426511547.109436
a = 3516521.219937; b = 4050003.611013; cout = 433550098267.295349
a = 3516522.671806; b = 4060003.711108; cout = 440874447337.865173
a = 3516524.123675; b = 4070003.811203; cout = 448399558758.811462
a = 3516525.575543; b = 4080003.911298; cout = 456125432530.141785
a = 3516527.027412; b = 4090004.011393; cout = 464052068651.851440
a = 3516528.479281; b = 4100004.111489; cout = 472179467123.941711
a = 3516529.931149; b = 4110004.211584; cout = 480507627946.413940
a = 3516531.383018; b = 4120004.311679; cout = 489036551119.265259
a = 3516532.834887; b = 4130004.411774; cout = 497766236642.497986
a = 3516534.286755; b = 4140004.511869; cout = 506696684516.111084
