a = 3299112.316378; b = 6389998.786843; cout = 6752069965260.987305
a = 3528500.207423; b = 4130002.865749; cout = 3733094940675.030762
a = 3528468.768402; b = 4139999.678835; cout = 6413175344472.488281
a = 3528470.220270; b = 4149999.778930; cout = 6412609950816.252930
a = 3528471.672139; b = 4159999.879025; cout = 6412245319510.410156
a = 3528473.124008; b = 4169999.979120; cout = 6412081450554.931641
a = 3528474.575876; b = 4180000.079215; cout = 6412118343949.844727
a = 3528476.027745; b = 4190000.179311; cout = 6412355999695.123047
a = 3528477.479614; b = 4200000.279406; cout = 6412794417790.803711
a = 3528478.931482; b = 4210000.379501; cout = 6413433598236.855469
a = 3528480.383351; b = 4220000.479596; cout = 6414273541033.278320
a = 3528481.835220; b = 4230000.579691; cout = 6415314246180.095703
a = 3528483.287088; b = 4240000.679786; cout = 6416555713677.283203
a = 3528484.738957; b = 4250000.779881; cout = 6417997943524.850586
a = 3528486.190826; b = 4260000.879977; cout = 6419640935722.810547
a = 3528487.642694; b = 4270000.980072; cout = 6421484690271.147461
a = 3528489.094563; b = 4280001.080167; cout = 6423529207169.862305
a = 3528490.546432; b = 4290001.180262; cout = 6425774486418.957031
a = 3528491.998300; b = 4300001.280357; cout = 6428220528018.425781
a = 3528493.450169; b = 4310001.380452; cout = 6430867331968.286133
a = 3528494.902038; b = 4320001.480547; cout = 6433714898268.518555
a = 3528496.353906; b = 4330001.580642; cout = 6436763226919.134766
a = 3528497.805775; b = 4340001.680738; cout = 6440012317920.134766
a = 3528499.257644; b = 4350001.780833; cout = 6443462171271.509766
a = 3528500.709512; b = 4360001.880928; cout = 6447112786973.279297
a = 3528502.161381; b = 4370001.981023; cout = 6450964165025.416992
a = 3528503.613250; b = 4380002.081118; cout = 6455016305427.938477
a = 3528505.065118; b = 4390002.181213; cout = 6459269208180.834961
a = 3528506.516987; b = 4400002.281308; cout = 6463722873284.114258
a = 3528507.968856; b = 4410002.381404; cout = 6468377300737.778320
a = 3528509.420724; b = 4420002.481499; cout = 6473232490541.826172
a = 3528510.872593; b = 4430002.581594; cout = 6478288442696.248047
a = 3528512.324462; b = 4440002.681689; cout = 6483545157201.043945
a = 3528513.776330; b = 4450002.781784; cout = 6489002634056.239258
a = 3528515.228199; b = 4460002.881879; cout = 6494660873261.802734
a = 3528516.680068; b = 4470002.981974; cout = 6500519874817.750977
a = 3528518.131936; b = 4480003.082069; cout = 6506579638724.078125
a = 3528519.583805; b = 4490003.182165; cout = 6512840164980.784180
a = 3528521.035674; b = 4500003.282260; cout = 6519301453587.879883
a = 3528522.487542; b = 4510003.382355; cout = 6525963504545.344727
a = 3528523.939411; b = 4520003.482450; cout = 6532826317853.190430
a = 3528525.391280; b = 4530003.582545; cout = 6539889893511.417969
a = 3528526.843148; b = 4540003.682640; cout = 6547154231520.030273
a = 3528528.295017; b = 4550003.782735; cout = 6554619331879.024414
a = 3528529.746886; b = 4560003.882831; cout = 6562285194588.399414
a = 3528531.198754; b = 4570003.982926; cout = 6570151819648.154297
a = 3528532.650623; b = 4580004.083021; cout = 6578219207058.290039
a = 3528534.102491; b = 4590004.183116; cout = 6586487356818.793945
a = 3528535.554360; b = 4600004.283211; cout = 6594956268929.698242
a = 3528537.006229; b = 4610004.383306; cout = 6603625943390.974609
a = 3528538.458097; b = 4620004.483401; cout = 6612496380202.629883
a = 3528539.909966; b = 4630004.583497; cout = 6621567579364.661133
a = 3528541.361835; b = 4640004.683592; cout = 6630839540877.077148
a = 3528542.813703; b = 4650004.783687; cout = 6640312264739.880859
a = 3528544.265572; b = 4660004.883782; cout = 6649985750953.057617
a = 3528545.717441; b = 4670004.983877; cout = 6659859999516.619141
a = 3528547.169309; b = 4680005.083972; cout = 6669935010430.562500
a = 3528548.621178; b = 4690005.184067; cout = 6680210783694.884766
a = 3528550.073047; b = 4700005.284162; cout = 6690687319309.581055
a = 3528551.524915; b = 4710005.384258; cout = 6701364617274.660156
a = 3528552.976784; b = 4720005.484353; cout = 6712242677590.127930
a = 3528554.428653; b = 4730005.584448; cout = 6723321500255.975586
a = 3529521.469051; b = 2799999.566747; cout = 5870559459681.833008
a = 3529522.920920; b = 2809999.666842; cout = 5869790162419.167969
a = 3529524.372789; b = 2819999.766937; cout = 5869221627506.886719
a = 3529525.824657; b = 2829999.867033; cout = 5868853854944.988281
a = 3529527.276526; b = 2839999.967128; cout = 5868686844733.472656
a = 3529528.728395; b = 2850000.067223; cout = 5868720596872.342773
a = 3529530.180263; b = 2860000.167318; cout = 5868955111361.582031
a = 3529531.632132; b = 2870000.267413; cout = 5869390388201.206055
a = 3529533.084001; b = 2880000.367508; cout = 5870026427391.205078
a = 3529534.535869; b = 2890000.467603; cout = 5870863228931.593750
a = 3529535.987738; b = 2900000.567699; cout = 5871900792822.358398
a = 3529537.439607; b = 2910000.667794; cout = 5873139119063.506836
a = 3529538.891475; b = 2920000.767889; cout = 5874578207655.028320
a = 3529540.343344; b = 2930000.867984; cout = 5876218058596.944336
a = 3529541.795213; b = 2940000.968079; cout = 5878058671889.229492
a = 3529543.247081; b = 2950001.068174; cout = 5880100047531.902344
a = 3529544.698950; b = 2960001.168269; cout = 5882342185524.948242
a = 3529546.150819; b = 2970001.268364; cout = 5884785085868.377930
a = 3529547.602687; b = 2980001.368460; cout = 5887428748562.181641
a = 3529549.054556; b = 2990001.468555; cout = 5890273173606.378906
a = 3529550.506425; b = 3000001.568650; cout = 5893318361000.948242
a = 3529551.958293; b = 3010001.668745; cout = 5896564310745.910156
a = 3529553.410162; b = 3020001.768840; cout = 5900011022841.248047
a = 3529554.862031; b = 3030001.868935; cout = 5903658497286.958008
a = 3529556.313899; b = 3040001.969030; cout = 5907506734083.055664
a = 3529557.765768; b = 3050002.069126; cout = 5911555733229.520508
a = 3529559.217637; b = 3060002.169221; cout = 5915805494726.380859
a = 3529560.669505; b = 3070002.269316; cout = 5920256018573.612305
a = 3529562.121374; b = 3080002.369411; cout = 5924907304771.234375
a = 3529563.573243; b = 3090002.469506; cout = 5929759353319.240234
a = 3529565.025111; b = 3100002.569601; cout = 5934812164217.619141
a = 3529566.476980; b = 3110002.669696; cout = 5940065737466.374023
a = 3529567.928849; b = 3120002.769791; cout = 5945520073065.517578
a = 3529569.380717; b = 3130002.869887; cout = 5951175171015.026367
a = 3529570.832586; b = 3140002.969982; cout = 5957031031314.940430
a = 3529572.284455; b = 3150003.070077; cout = 5963087653965.217773
a = 3529573.736323; b = 3160003.170172; cout = 5969345038965.881836
a = 3529575.188192; b = 3170003.270267; cout = 5975803186316.916992
a = 3529576.640061; b = 3180003.370362; cout = 5982462096018.357422
a = 3529578.091929; b = 3190003.470457; cout = 5989321768070.155273
a = 3529579.543798; b = 3200003.570553; cout = 5996382202472.336914
a = 3529580.995667; b = 3210003.670648; cout = 6003643399224.908203
a = 3529582.447535; b = 3220003.770743; cout = 6011105358327.847656
a = 3529583.899404; b = 3230003.870838; cout = 6018768079781.192383
a = 3529585.351273; b = 3240003.970933; cout = 6026631563584.896484
a = 3529497.998104; b = 3250000.780373; cout = 3377158745338.342773
a = 3529499.449973; b = 3260000.880468; cout = 3378807527929.115234
a = 3529500.901842; b = 3270000.980563; cout = 3380657072870.253418
a = 3529502.353710; b = 3280001.080658; cout = 3382707380161.780762
a = 3529503.805579; b = 3290001.180753; cout = 3384958449803.684570
a = 3529505.257448; b = 3300001.280849; cout = 3387410281795.972168
a = 3529506.709316; b = 3310001.380944; cout = 3390062876138.645508
a = 3529508.161185; b = 3320001.481039; cout = 3392916232831.687012
a = 3529509.613054; b = 3330001.581134; cout = 3395970351875.114746
a = 3529511.064922; b = 3340001.681229; cout = 3399225233268.919434
a = 3529512.516791; b = 3350001.781324; cout = 3402680877013.114258
a = 3529513.968660; b = 3360001.881419; cout = 3406337283107.682617
a = 3529515.420528; b = 3370001.981515; cout = 3410194451552.633789
a = 3529516.872397; b = 3380002.081610; cout = 3414252382347.965820
a = 3529475.566174; b = 3389998.894053; cout = 204502468208.138855
a = 3529477.018042; b = 3399998.994148; cout = 202369761947.957825
a = 3529478.469911; b = 3409999.094243; cout = 200437818038.157715
a = 3529479.921780; b = 3419999.194338; cout = 198706636478.733368
a = 3529481.373648; b = 3429999.294433; cout = 197176217269.699524
a = 3529482.825517; b = 3439999.394528; cout = 195846560411.040924
a = 3529484.277385; b = 3449999.494623; cout = 194717665902.759186
a = 3529485.729254; b = 3459999.594718; cout = 193789533744.865692
a = 3529487.181123; b = 3469999.694814; cout = 193062163937.345367
a = 3529488.632991; b = 3479999.794909; cout = 192535556480.219818
a = 3529490.084860; b = 3489999.895004; cout = 192209711373.461060
a = 3529491.536729; b = 3499999.995099; cout = 192084628617.090698
a = 3529492.988597; b = 3510000.095194; cout = 192160308211.092957
a = 3529494.440466; b = 3520000.195289; cout = 192436750155.481537
a = 3529495.892335; b = 3530000.295384; cout = 192913954450.252106
a = 3529497.344203; b = 3540000.395480; cout = 193591921095.402039
a = 3529498.796072; b = 3550000.495575; cout = 194470650090.928284
a = 3529500.247941; b = 3560000.595670; cout = 195550141436.840790
a = 3529501.699809; b = 3570000.695765; cout = 196830395133.127319
a = 3529503.151678; b = 3580000.795860; cout = 198311411179.803345
a = 3529504.603547; b = 3590000.895955; cout = 199993189576.851562
a = 3529506.055415; b = 3600000.996050; cout = 201875730324.287231
a = 3529507.507284; b = 3610001.096146; cout = 203959033422.096710
a = 3529508.959153; b = 3620001.196241; cout = 206243098870.293915
a = 3529510.411021; b = 3630001.296336; cout = 208727926668.865601
a = 3529511.862890; b = 3640001.396431; cout = 211413516817.818207
a = 3529513.314759; b = 3650001.496526; cout = 214299869317.154755
a = 3529514.766627; b = 3660001.596621; cout = 217386984166.869080
a = 3529516.218496; b = 3670001.696716; cout = 220674861366.971130
a = 3529517.670365; b = 3680001.796811; cout = 224163500917.446503
a = 3529519.122233; b = 3690001.896907; cout = 227852902818.305206
a = 3529520.574102; b = 3700001.997002; cout = 231743067069.542603
a = 3529522.025971; b = 3710002.097097; cout = 235833993671.161835
a = 3529523.477839; b = 3720002.197192; cout = 240125682623.164185
a = 3529524.929708; b = 3730002.297287; cout = 244618133925.545135
a = 3529526.381577; b = 3740002.397382; cout = 249311347578.306091
a = 3529527.833445; b = 3750002.497477; cout = 254205323581.448364
a = 3529529.285314; b = 3760002.597573; cout = 259300061934.970398
a = 3529530.737183; b = 3770002.697668; cout = 264595562638.877808
a = 3529532.189051; b = 3780002.797763; cout = 270091825693.160583
a = 3529533.640920; b = 3790002.897858; cout = 275788851097.825439
a = 3529535.092789; b = 3800002.997953; cout = 281686638852.869324
a = 3529536.544657; b = 3810003.098048; cout = 287785188958.295532
a = 3529537.996526; b = 3820003.198143; cout = 294084501414.103882
a = 3529539.448395; b = 3830003.298238; cout = 300584576220.290100
a = 3529540.900263; b = 3840003.398334; cout = 307285413376.857971
a = 3529542.352132; b = 3850003.498429; cout = 314187012883.807983
a = 3529543.804001; b = 3860003.598524; cout = 321289374741.135437
a = 3529545.255869; b = 3870003.698619; cout = 328592498948.848022
a = 3529546.707738; b = 3880003.798714; cout = 336096385506.935791
a = 3529548.159607; b = 3890003.898809; cout = 343801034415.410461
a = 3529549.611475; b = 3900003.998904; cout = 351706445674.259949
a = 3529551.063344; b = 3910004.099000; cout = 359812619283.495178
a = 3529552.515213; b = 3920004.199095; cout = 368119555243.107666
a = 3529553.967081; b = 3930004.299190; cout = 376627253553.103271
a = 3529555.418950; b = 3940004.399285; cout = 385335714213.478271
a = 3529556.870819; b = 3950004.499380; cout = 394244937224.231201
a = 3529558.322687; b = 3960004.599475; cout = 403354922585.369080
a = 3529559.774556; b = 3970004.699570; cout = 412665670296.884338
a = 3529561.226425; b = 3980004.799666; cout = 422177180358.781128
a = 3529483.740459; b = 3990001.609749; cout = 3663193618976.605957
a = 3529485.192327; b = 4000001.709844; cout = 3666495584430.732910
a = 3529486.644196; b = 4010001.809939; cout = 3669998312235.226562
a = 3529488.096065; b = 4020001.910034; cout = 3673701802390.093750
a = 3529489.547933; b = 4030002.010129; cout = 3677606054895.353027
a = 3529490.999802; b = 4040002.110225; cout = 3681711069750.988770
a = 3529492.451671; b = 4050002.210320; cout = 3686016846957.015137
a = 3529493.903539; b = 4060002.310415; cout = 3690523386513.412109
a = 3529495.355408; b = 4070002.410510; cout = 3695230688420.193848
a = 3529496.807277; b = 4080002.510605; cout = 3700138752677.358887
a = 3529498.259145; b = 4090002.610700; cout = 3705247579284.892090
a = 3529499.711014; b = 4100002.710795; cout = 3710557168242.832520
a = 3529501.162883; b = 4110002.810890; cout = 3716067519551.135742
a = 3529502.614751; b = 4120002.910986; cout = 3721778633209.821289
a = 3529471.175731; b = 4129999.724072; cout = 6401926784515.416016
a = 3529472.627599; b = 4139999.824167; cout = 6401452417723.758789
a = 3529474.079468; b = 4149999.924262; cout = 6401178813282.471680
a = 3529475.531337; b = 4160000.024357; cout = 6401105971191.564453
a = 3529476.983205; b = 4170000.124452; cout = 6401233891451.035156
a = 3529478.435074; b = 4180000.224548; cout = 6401562574060.891602
a = 3529479.886943; b = 4190000.324643; cout = 6402092019021.145508
a = 3529481.338811; b = 4200000.424738; cout = 6402822226331.760742
a = 3529482.790680; b = 4210000.524833; cout = 6403753195992.761719
a = 3529484.242549; b = 4220000.624928; cout = 6404884928004.135742
a = 3529485.694417; b = 4230000.725023; cout = 6406217422365.916016
a = 3529487.146286; b = 4240000.825118; cout = 6407750679078.058594
a = 3529488.598155; b = 4250000.925214; cout = 6409484698140.581055
a = 3529490.050023; b = 4260001.025309; cout = 6411419479553.478516
a = 3529491.501892; b = 4270001.125404; cout = 6413555023316.771484
a = 3529492.953760; b = 4280001.225499; cout = 6415891329430.433594
a = 3529494.405629; b = 4290001.325594; cout = 6418428397894.483398
a = 3529495.857498; b = 4300001.425689; cout = 6421166228708.908203
a = 3529497.309366; b = 4310001.525784; cout = 6424104821873.724609
a = 3529498.761235; b = 4320001.625880; cout = 6427244177388.911133
a = 3529500.213104; b = 4330001.725975; cout = 6430584295254.485352
a = 3529501.664972; b = 4340001.826070; cout = 6434125175470.430664
a = 3529503.116841; b = 4350001.926165; cout = 6437866818036.761719
a = 3529504.568710; b = 4360002.026260; cout = 6441809222953.463867
a = 3529506.020578; b = 4370002.126355; cout = 6445952390220.560547
a = 3529507.472447; b = 4380002.226450; cout = 6450296319838.033203
a = 3529508.924316; b = 4390002.326545; cout = 6454841011805.884766
a = 3529510.376184; b = 4400002.426641; cout = 6459586466124.116211
a = 3529511.828053; b = 4410002.526736; cout = 6464532682792.728516
a = 3529513.279922; b = 4420002.626831; cout = 6469679661811.730469
a = 3529514.731790; b = 4430002.726926; cout = 6475027403181.106445
a = 3529516.183659; b = 4440002.827021; cout = 6480575906900.864258
a = 3529517.635528; b = 4450002.927116; cout = 6486325172971.000977
a = 3529519.087396; b = 4460003.027211; cout = 6492275201391.514648
a = 3529520.539265; b = 4470003.127307; cout = 6498425992162.411133
a = 3529521.991134; b = 4480003.227402; cout = 6504777545283.696289
a = 3529523.443002; b = 4490003.327497; cout = 6511329860755.353516
a = 3529524.894871; b = 4500003.427592; cout = 6518082938577.397461
a = 3529526.346740; b = 4510003.527687; cout = 6525036778749.815430
a = 3529527.798608; b = 4520003.627782; cout = 6532191381272.614258
a = 3529529.250477; b = 4530003.727877; cout = 6539546746145.802734
a = 3529530.702346; b = 4540003.827972; cout = 6547102873369.363281
a = 3529532.154214; b = 4550003.928068; cout = 6554859762943.303711
a = 3529533.606083; b = 4560004.028163; cout = 6562817414867.633789
