a = 3478458.778814; b = 4630003.893907; cout = 925927939750.363037
a = 3532555.381593; b = 3860004.034520; cout = 332481022810.468689
a = 3532556.833462; b = 3870004.134616; cout = 340659514663.035339
a = 3532558.285331; b = 3880004.234711; cout = 349038768865.980408
a = 3532559.737199; b = 3890004.334806; cout = 357618785419.308533
a = 3532561.189068; b = 3900004.434901; cout = 366399564323.013916
a = 3532538.962971; b = 3910003.548165; cout = 375237646132.439819
a = 3533483.743620; b = 3339998.974906; cout = 173556323161.127136
a = 3533485.195489; b = 3349999.075001; cout = 171586962008.865662
a = 3533486.647358; b = 3359999.175096; cout = 169818363206.960632
a = 3533488.099226; b = 3369999.275191; cout = 168250526755.449768
a = 3533489.551095; b = 3379999.375286; cout = 166883452654.310638
a = 3533491.002964; b = 3389999.475381; cout = 165717140903.557251
a = 3533492.454832; b = 3399999.575476; cout = 164751591503.180939
a = 3533493.906701; b = 3409999.675572; cout = 163986804453.192169
a = 3533495.358570; b = 3419999.775667; cout = 163422779753.580414
a = 3533496.810438; b = 3429999.875762; cout = 163059517404.348694
a = 3533498.262307; b = 3439999.975857; cout = 162897017405.491547
a = 3533499.714176; b = 3450000.075952; cout = 162935279757.026520
a = 3533501.166044; b = 3460000.176047; cout = 163174304458.937469
a = 3533502.617913; b = 3470000.276142; cout = 163614091511.228394
a = 3533504.069782; b = 3480000.376238; cout = 164254640913.899811
a = 3533505.521650; b = 3490000.476333; cout = 165095952666.953278
a = 3533506.973519; b = 3500000.576428; cout = 166138026770.390259
a = 3533508.425388; b = 3510000.676523; cout = 167380863224.199829
a = 3533509.877256; b = 3520000.776618; cout = 168824462028.397308
a = 3533511.329125; b = 3530000.876713; cout = 170468823182.970581
a = 3533512.780994; b = 3540000.976808; cout = 172313946687.929474
a = 3533514.232862; b = 3550001.076903; cout = 174359832543.264801
a = 3533515.684731; b = 3560001.176999; cout = 176606480748.983673
a = 3533517.136600; b = 3570001.277094; cout = 179053891305.080719
a = 3533518.588468; b = 3580001.377189; cout = 181702064211.559784
a = 3533520.040337; b = 3590001.477284; cout = 184550999468.418335
a = 3533521.492206; b = 3600001.577379; cout = 187600697075.662720
a = 3533522.944074; b = 3610001.677474; cout = 190851157033.281342
a = 3533524.395943; b = 3620001.777569; cout = 194302379341.283661
a = 3533525.847812; b = 3630001.877665; cout = 197954363999.664490
a = 3533527.299680; b = 3640001.977760; cout = 201807111008.430298
a = 3533528.751549; b = 3650002.077855; cout = 205860620367.573395
a = 3533530.203417; b = 3660002.177950; cout = 210114892077.096497
a = 3533531.655286; b = 3670002.278045; cout = 214569926137.002106
a = 3533533.107155; b = 3680002.378140; cout = 219225722547.286194
a = 3533534.559023; b = 3690002.478235; cout = 224082281307.954163
a = 3533536.010892; b = 3700002.578331; cout = 229139602419.001038
a = 3533537.462761; b = 3710002.678426; cout = 234397685880.427307
a = 3533538.914629; b = 3720002.778521; cout = 239856531692.235870
a = 3533540.366498; b = 3730002.878616; cout = 245516139854.423065
a = 3533541.818367; b = 3740002.978711; cout = 251376510366.994598
a = 3533543.270235; b = 3750003.078806; cout = 257437643229.942261
a = 3533544.722104; b = 3760003.178901; cout = 263699538443.273926
a = 3533546.173973; b = 3770003.278996; cout = 270162196006.984253
a = 3533547.625841; b = 3780003.379092; cout = 276825615921.075989
a = 3533549.077710; b = 3790003.479187; cout = 283689798185.548523
a = 3533550.529579; b = 3800003.579282; cout = 290754742800.401978
a = 3533551.981447; b = 3810003.679377; cout = 298020449765.634705
a = 3533553.433316; b = 3820003.779472; cout = 305486919081.251099
a = 3533554.885185; b = 3830003.879567; cout = 313154150747.246338
a = 3533556.337053; b = 3840003.979662; cout = 321022144763.623230
a = 3533557.788922; b = 3850004.079758; cout = 329090901130.378723
a = 3533559.240791; b = 3860004.179853; cout = 337360419847.517883
a = 3533560.692659; b = 3870004.279948; cout = 345830700915.035767
a = 3533562.144528; b = 3880004.380043; cout = 354501744332.935364
a = 3534486.150949; b = 3329999.020143; cout = 165715439148.686249
a = 3534487.602818; b = 3339999.120238; cout = 163837104860.988892
a = 3534489.054687; b = 3349999.220333; cout = 162159532923.655731
a = 3534490.506555; b = 3359999.320428; cout = 160682723336.715454
a = 3534491.958424; b = 3369999.420523; cout = 159406676100.147949
a = 3534493.410292; b = 3379999.520618; cout = 158331391213.971497
a = 3534494.862161; b = 3389999.620714; cout = 157456868678.168243
a = 3534496.314030; b = 3399999.720809; cout = 156783108492.750488
a = 3534497.765898; b = 3409999.820904; cout = 156310110657.705994
a = 3534499.217767; b = 3419999.920999; cout = 156037875173.046539
a = 3534500.669636; b = 3430000.021094; cout = 155966402038.768158
a = 3534502.121504; b = 3440000.121189; cout = 156095691254.869720
a = 3534503.573373; b = 3450000.221284; cout = 156425742821.351074
a = 3534505.025242; b = 3460000.321379; cout = 156956556738.210876
a = 3534506.477110; b = 3470000.421475; cout = 157688133005.456543
a = 3534507.928979; b = 3480000.521570; cout = 158620471623.080292
a = 3534509.380848; b = 3490000.621665; cout = 159753572591.087189
a = 3534510.832716; b = 3500000.721760; cout = 161087435909.467499
a = 3534512.284585; b = 3510000.821855; cout = 162622061578.239227
a = 3534513.736454; b = 3520000.921950; cout = 164357449597.381653
a = 3534515.188322; b = 3530001.022045; cout = 166293599966.916565
a = 3534516.640191; b = 3540001.122141; cout = 168430512686.820496
a = 3534518.092060; b = 3550001.222236; cout = 170768187757.110565
a = 3534519.543928; b = 3560001.322331; cout = 173306625177.778473
a = 3534520.995797; b = 3570001.422426; cout = 176045824948.829041
a = 3534522.447666; b = 3580001.522521; cout = 178985787070.261993
a = 3534523.899534; b = 3590001.622616; cout = 182126511542.070923
a = 3534525.351403; b = 3600001.722711; cout = 185467998364.263306
a = 3534526.803272; b = 3610001.822807; cout = 189010247536.834442
a = 3534528.255140; b = 3620001.922902; cout = 192753259059.788300
a = 3534529.707009; b = 3630002.022997; cout = 196697032933.124420
a = 3534531.158878; b = 3640002.123092; cout = 200841569156.837280
a = 3534532.610746; b = 3650002.223187; cout = 205186867730.933044
a = 3534534.062615; b = 3660002.323282; cout = 209732928655.408051
a = 3534535.514484; b = 3670002.423377; cout = 214479751930.266571
a = 3534536.966352; b = 3680002.523472; cout = 219427337555.504059
a = 3534538.418221; b = 3690002.623568; cout = 224575685531.121124
a = 3534539.870090; b = 3700002.723663; cout = 229924795857.118927
a = 3534541.321958; b = 3710002.823758; cout = 235474668533.498077
a = 3534542.773827; b = 3720002.923853; cout = 241225303560.259155
a = 3534544.225696; b = 3730003.023948; cout = 247176700937.399902
a = 3534545.677564; b = 3740003.124043; cout = 253328860664.921539
a = 3534547.129433; b = 3750003.224138; cout = 259681782742.824249
a = 3534548.581302; b = 3760003.324234; cout = 266235467171.105133
a = 3534550.033170; b = 3770003.424329; cout = 272989913949.769165
a = 3534551.485039; b = 3780003.524424; cout = 279945123078.811401
a = 3534552.936908; b = 3790003.624519; cout = 287101094558.235962
a = 3534554.388776; b = 3800003.724614; cout = 294457828388.041260
a = 3534555.840645; b = 3810003.824709; cout = 302015324568.225159
a = 3534557.292514; b = 3820003.924804; cout = 309773583098.794495
a = 3534558.744382; b = 3830004.024899; cout = 317732603979.738159
a = 3534560.196251; b = 3840004.124995; cout = 325892387211.068176
a = 3534561.648120; b = 3850004.225090; cout = 334252932792.774780
a = 3534563.099988; b = 3860004.325185; cout = 342814240724.864563
a = 3535488.558278; b = 3319999.065380; cout = 158066162897.016144
a = 3535490.010147; b = 3329999.165475; cout = 156278855473.886108
a = 3535491.462015; b = 3339999.265570; cout = 154692310401.128998
a = 3535492.913884; b = 3349999.365665; cout = 153306527678.755920
a = 3535494.365753; b = 3359999.465760; cout = 152121507306.767426
a = 3535495.817621; b = 3369999.565855; cout = 151137249285.163177
a = 3535497.269490; b = 3379999.665951; cout = 150353753613.928375
a = 3535498.721359; b = 3389999.766046; cout = 149771020293.081909
a = 3535500.173227; b = 3399999.866141; cout = 149389049322.605560
a = 3535501.625096; b = 3409999.966236; cout = 149207840702.527313
a = 3535503.076965; b = 3420000.066331; cout = 149227394432.813446
a = 3535504.528833; b = 3430000.166426; cout = 149447710513.491272
a = 3535505.980702; b = 3440000.266521; cout = 149868788944.538910
a = 3535507.432571; b = 3450000.366617; cout = 150490629725.978119
a = 3535508.884439; b = 3460000.466712; cout = 151313232857.788696
a = 3535510.336308; b = 3470000.566807; cout = 152336598339.989166
a = 3535511.788177; b = 3480000.666902; cout = 153560726172.560181
a = 3535513.240045; b = 3490000.766997; cout = 154985616355.514526
a = 3535514.691914; b = 3500000.867092; cout = 156611268888.853180
a = 3535516.143783; b = 3510000.967187; cout = 158437683772.573517
a = 3535517.595651; b = 3520001.067282; cout = 160464861006.673370
a = 3535519.047520; b = 3530001.167378; cout = 162692800591.149719
a = 3535520.499389; b = 3540001.267473; cout = 165121502526.010925
a = 3535521.951257; b = 3550001.367568; cout = 167750966811.250275
a = 3535523.403126; b = 3560001.467663; cout = 170581193446.874603
a = 3535524.854995; b = 3570001.567758; cout = 173612182432.875061
a = 3535526.306863; b = 3580001.667853; cout = 176843933769.259094
a = 3535527.758732; b = 3590001.767948; cout = 180276447456.020630
a = 3535529.210601; b = 3600001.868044; cout = 183909723493.165161
a = 3535530.662469; b = 3610001.968139; cout = 187743761880.691864
a = 3535532.114338; b = 3620002.068234; cout = 191778562618.596405
a = 3535533.566207; b = 3630002.168329; cout = 196014125706.882233
a = 3535535.018075; b = 3640002.268424; cout = 200450451145.548309
a = 3535536.469944; b = 3650002.368519; cout = 205087538934.596252
a = 3535537.921813; b = 3660002.468614; cout = 209925389074.025116
a = 3535539.373681; b = 3670002.568710; cout = 214964001563.832672
a = 3535540.825550; b = 3680002.668805; cout = 220203376404.022522
a = 3535542.277419; b = 3690002.768900; cout = 225643513594.590698
a = 3535543.729287; b = 3700002.868995; cout = 231284413135.542389
a = 3535545.181156; b = 3710002.969090; cout = 237126075026.872894
a = 3535546.633025; b = 3720003.069185; cout = 243168499268.585815
a = 3535548.084893; b = 3730003.169280; cout = 249411685860.676971
a = 3535549.536762; b = 3740003.269375; cout = 255855634803.148926
a = 3535550.988631; b = 3750003.369471; cout = 262500346096.004211
a = 3535552.440499; b = 3760003.469566; cout = 269345819739.239136
a = 3535553.892368; b = 3770003.569661; cout = 276392055732.851807
a = 3535555.344236; b = 3780003.669756; cout = 283639054076.851135
a = 3535556.796105; b = 3790003.769851; cout = 291086814771.223938
a = 3535558.247974; b = 3800003.869946; cout = 298735337815.986877
a = 3535559.699842; b = 3810003.970041; cout = 306584623211.120239
a = 3535561.151711; b = 3820004.070137; cout = 314634670956.641418
a = 3535562.603580; b = 3830004.170232; cout = 322885481052.540710
a = 3536489.513738; b = 3299999.010522; cout = 152505537315.083801
a = 3536490.965607; b = 3309999.110617; cout = 150608494406.136230
a = 3536492.417476; b = 3319999.210712; cout = 148912213847.577362
a = 3536493.869344; b = 3329999.310807; cout = 147416695639.391083
a = 3536495.321213; b = 3339999.410902; cout = 146121939781.591675
a = 3536496.773082; b = 3349999.510997; cout = 145027946274.169739
a = 3536498.224950; b = 3359999.611093; cout = 144134715117.132935
a = 3536499.676819; b = 3369999.711188; cout = 143442246310.470276
a = 3536501.128688; b = 3379999.811283; cout = 142950539854.195007
a = 3536502.580556; b = 3389999.911378; cout = 142659595748.294312
a = 3536504.032425; b = 3400000.011473; cout = 142569413992.784363
a = 3536505.484294; b = 3410000.111568; cout = 142679994587.641510
a = 3536506.936162; b = 3420000.211663; cout = 142991337532.890167
a = 3536508.388031; b = 3430000.311758; cout = 143503442828.509216
a = 3536509.839900; b = 3440000.411854; cout = 144216310474.520874
a = 3536511.291768; b = 3450000.511949; cout = 145129940470.905731
a = 3536512.743637; b = 3460000.612044; cout = 146244332817.674255
a = 3536514.195505; b = 3470000.712139; cout = 147559487514.818848
a = 3536515.647374; b = 3480000.812234; cout = 149075404562.346649
a = 3536517.099243; b = 3490000.912329; cout = 150792083960.258148
a = 3536518.551111; b = 3500001.012424; cout = 152709525708.543762
a = 3536520.002980; b = 3510001.112520; cout = 154827729807.214844
a = 3536521.454849; b = 3520001.212615; cout = 157146696256.263885
a = 3536522.906717; b = 3530001.312710; cout = 159666425055.695221
a = 3536524.358586; b = 3540001.412805; cout = 162386916205.509216
a = 3536525.810455; b = 3550001.512900; cout = 165308169705.702118
a = 3536527.262323; b = 3560001.612995; cout = 168430185556.271851
a = 3536528.714192; b = 3570001.713090; cout = 171752963757.227203
a = 3536530.166061; b = 3580001.813185; cout = 175276504308.559082
a = 3536531.617929; b = 3590001.913281; cout = 179000807210.277161
a = 3536533.069798; b = 3600002.013376; cout = 182925872462.372406
a = 3536534.521667; b = 3610002.113471; cout = 187051700064.849091
a = 3536535.973535; b = 3620002.213566; cout = 191378290017.706329
a = 3536537.425404; b = 3630002.313661; cout = 195905642320.944458
a = 3536538.877273; b = 3640002.413756; cout = 200633756974.563843
a = 3536540.329141; b = 3650002.513851; cout = 205562633978.562714
a = 3536541.781010; b = 3660002.613947; cout = 210692273332.942230
a = 3536543.232879; b = 3670002.714042; cout = 216022675037.701752
a = 3536544.684747; b = 3680002.814137; cout = 221553839092.844055
a = 3536546.136616; b = 3690002.914232; cout = 227285765498.366272
a = 3536547.588485; b = 3700003.014327; cout = 233218454254.266541
a = 3536549.040353; b = 3710003.114422; cout = 239351905360.550293
a = 3536550.492222; b = 3720003.214517; cout = 245686118817.211060
a = 3536551.944091; b = 3730003.314613; cout = 252221094624.258667
a = 3536553.395959; b = 3740003.414708; cout = 258956832781.680237
a = 3536554.847828; b = 3750003.514803; cout = 265893333289.487762
a = 3536556.299697; b = 3760003.614898; cout = 273030596147.672363
a = 3536557.751565; b = 3770003.714993; cout = 280368621356.242981
a = 3536559.203434; b = 3780003.815088; cout = 287907408915.186462
a = 3536560.655303; b = 3790003.915183; cout = 295646958824.516846
a = 3536562.107171; b = 3800004.015278; cout = 303587271084.223572
a = 3536563.559040; b = 3810004.115374; cout = 311728345694.319092
a = 3537491.921067; b = 3289999.055759; cout = 145148449720.394104
a = 3537493.372936; b = 3299999.155854; cout = 143342433676.026306
a = 3537494.824804; b = 3309999.255949; cout = 141737179982.034149
a = 3537496.276673; b = 3319999.356044; cout = 140332688638.426392
a = 3537497.728542; b = 3329999.456139; cout = 139128959645.199036
a = 3537499.180410; b = 3339999.556234; cout = 138125993002.349579
a = 3537500.632279; b = 3349999.656330; cout = 137323788709.880859
a = 3537502.084148; b = 3359999.756425; cout = 136722346767.792725
a = 3537503.536016; b = 3369999.856520; cout = 136321667176.082016
a = 3537504.987885; b = 3379999.956615; cout = 136121749934.759277
a = 3537506.439754; b = 3390000.056710; cout = 136122595043.812561
a = 3537507.891622; b = 3400000.156805; cout = 136324202503.247253
a = 3537509.343491; b = 3410000.256900; cout = 136726572313.062073
a = 3537510.795360; b = 3420000.356996; cout = 137329704473.261429
a = 3537512.247228; b = 3430000.457091; cout = 138133598983.838196
a = 3537513.699097; b = 3440000.557186; cout = 139138255844.792908
a = 3537515.150966; b = 3450000.657281; cout = 140343675056.133240
